0.2892306211	,	-0.1181904828	,	-0.4519066171	,	-0.0613461097	,	0.1039003524	,	0.2265046723	,	0.6387759584	,	0.0833005295	,	-0.0914754652	,	-0.0928682867	,	0.0179181023	,	0.0072316501	,	0.0058722509	,	0.0097752478	,	0.0110029254	,	0.0306004581	,	0.0119646205	,	0.0155869668	,	0.0072862975	,	0.0046953275	,	1
0.2864276481	,	-0.12039729	,	-0.4524696513	,	-0.0629881019	,	0.1057056292	,	0.2304859593	,	0.6335417643	,	0.0833327834	,	-0.0906502881	,	-0.092713273	,	0.0010864278	,	0.0010208548	,	0.0006766138	,	0.0009391555	,	0.000671804	,	0.0011351093	,	0.0011253201	,	0.001173516	,	0.0017175189	,	0.0006561161	,	1
0.2865112139	,	-0.12056121	,	-0.4525989241	,	-0.062824145	,	0.1055957582	,	0.2303712927	,	0.6346059415	,	0.0828668689	,	-0.0910074	,	-0.0930796527	,	0.0018515153	,	0.0008908407	,	0.0007300592	,	0.0009917519	,	0.0007885933	,	0.0011462933	,	0.0004078703	,	0.0016997145	,	0.0014581753	,	0.0006356629	,	1
0.2859336835	,	-0.120501991	,	-0.452765286	,	-0.0630884132	,	0.105634223	,	0.2305334475	,	0.6340717351	,	0.0825823236	,	-0.0914157999	,	-0.0930286229	,	0.001326676	,	0.0010140368	,	0.0006886704	,	0.0009004889	,	0.0005881366	,	0.0010036168	,	0.000524444	,	0.0012315579	,	0.0016771171	,	0.0005963719	,	1
0.2857459391	,	-0.1204853548	,	-0.4530723682	,	-0.0630960232	,	0.1056507923	,	0.2304056541	,	0.63435693	,	0.0822772771	,	-0.0916924269	,	-0.0932808537	,	0.0010953249	,	0.0009225272	,	0.0006405433	,	0.0007709111	,	0.0006539783	,	0.0009122327	,	0.0004088812	,	0.0010250047	,	0.0015092092	,	0.0005357447	,	1
0.2856036927	,	-0.1204122478	,	-0.4530670243	,	-0.0629694232	,	0.1057113496	,	0.2304631804	,	0.6346475392	,	0.0820058846	,	-0.0911402715	,	-0.0934258678	,	0.001276957	,	0.0009841791	,	0.0006584495	,	0.0008667964	,	0.0006243476	,	0.0010467093	,	0.0003466026	,	0.0011396046	,	0.0015623967	,	0.0005782165	,	1
0.2854166923	,	-0.1203076991	,	-0.4532034711	,	-0.0629638887	,	0.1056717014	,	0.2304620222	,	0.6333850124	,	0.0824079263	,	-0.0909011036	,	-0.0933059668	,	0.0017089216	,	0.0010483029	,	0.0006909054	,	0.0007870234	,	0.0007697281	,	0.0010847843	,	0.000483734	,	0.0015167409	,	0.0016656079	,	0.0006569716	,	1
0.2845372113	,	-0.1200702144	,	-0.4535624437	,	-0.0633357326	,	0.105412903	,	0.2300230459	,	0.6328967017	,	0.0818503044	,	-0.0914979405	,	-0.0934319324	,	0.0056184011	,	0.0026223226	,	0.0028487373	,	0.0026163031	,	0.0026983467	,	0.003524706	,	0.0027612619	,	0.005019705	,	0.0043510323	,	0.0023540168	,	1
0.2779067581	,	-0.1258145668	,	-0.4559888819	,	-0.0619628512	,	0.1058490335	,	0.2303782422	,	0.6189795151	,	0.0821537914	,	-0.092446447	,	-0.093741108	,	0.0055976203	,	0.0031942511	,	0.001692786	,	0.0019221387	,	0.002136617	,	0.0033554185	,	0.0026025996	,	0.0047114691	,	0.0044499181	,	0.0012911383	,	1
0.287424121	,	-0.1218563853	,	-0.4516695896	,	-0.0633872717	,	0.1063039035	,	0.2303187855	,	0.638798505	,	0.081836288	,	-0.0912918412	,	-0.0934075513	,	0.007502751	,	0.0030140391	,	0.0024568316	,	0.004097874	,	0.0033545329	,	0.0034020695	,	0.0029897146	,	0.0062122248	,	0.0046122898	,	0.001744513	,	1
0.2881522572	,	-0.1221138643	,	-0.4513454149	,	-0.0631288838	,	0.1058989392	,	0.2306365317	,	0.639319316	,	0.0822041037	,	-0.0914797456	,	-0.0933082765	,	0.0017856458	,	0.0009126607	,	0.000806796	,	0.0008606964	,	0.0008449854	,	0.0011881039	,	0.0004933839	,	0.0016128797	,	0.0014597954	,	0.0006780556	,	1
0.2883229153	,	-0.1219253721	,	-0.4514200474	,	-0.0630323774	,	0.1057040512	,	0.2305959929	,	0.6383172621	,	0.0828216156	,	-0.0912276546	,	-0.09311381	,	0.0011945277	,	0.0006820407	,	0.0006282948	,	0.0007399335	,	0.0007277138	,	0.0008633297	,	0.0005186463	,	0.0011278504	,	0.0010737796	,	0.0005731867	,	1
0.2883149303	,	-0.1218321182	,	-0.4514633926	,	-0.0629683856	,	0.1058293081	,	0.2304971557	,	0.6389221589	,	0.0825005502	,	-0.0916620337	,	-0.0932010451	,	0.0009161934	,	0.000650757	,	0.0006044159	,	0.0007929224	,	0.000690526	,	0.0009395528	,	0.0004341956	,	0.000846718	,	0.0010920763	,	0.0005434547	,	1
0.2883361007	,	-0.1217901463	,	-0.4514348524	,	-0.0630489805	,	0.1057419241	,	0.2306145249	,	0.6385879722	,	0.0827155463	,	-0.0914512699	,	-0.0931284719	,	0.001113355	,	0.0006488129	,	0.0006011213	,	0.0007415668	,	0.0005988985	,	0.0009160099	,	0.0007266781	,	0.0010789345	,	0.0010620772	,	0.0005862668	,	1
0.2882517912	,	-0.1216480525	,	-0.4515006344	,	-0.0629362168	,	0.1056498062	,	0.230428819	,	0.638880485	,	0.0824646586	,	-0.0914506937	,	-0.0932421876	,	0.0019366846	,	0.0008029437	,	0.0007311579	,	0.0008183729	,	0.0007439704	,	0.0012227176	,	0.0005661385	,	0.0018146615	,	0.0013012157	,	0.0006572782	,	1
